,bootstrap_size,no_features,max_depth,no_trees,accuracy,seconds
477,13500.0,20.0,25.0,10.0,0.7555,287.598309
478,13500.0,20.0,25.0,20.0,0.816,613.066549
479,13500.0,20.0,25.0,30.0,0.8513333333333334,898.874136
480,13500.0,20.0,25.0,40.0,0.875,1176.531801
481,13500.0,20.0,25.0,50.0,0.8775,1440.17058
482,13500.0,20.0,35.0,10.0,0.741,286.67328
483,13500.0,20.0,35.0,20.0,0.821,581.279878
484,13500.0,20.0,35.0,30.0,0.8568333333333333,884.219886
485,13500.0,20.0,35.0,40.0,0.8786666666666667,1176.968967
486,13500.0,20.0,35.0,50.0,0.8808333333333334,1462.502201
487,13500.0,20.0,45.0,10.0,0.7698333333333334,298.244437
488,13500.0,20.0,45.0,20.0,0.8361666666666666,610.197322
489,13500.0,20.0,45.0,30.0,0.8383333333333334,809.270844
490,13500.0,20.0,45.0,40.0,0.8773333333333333,1177.794406
491,13500.0,20.0,45.0,50.0,0.8995,1504.865474
492,13500.0,20.0,55.0,10.0,0.7843333333333333,314.093517
493,13500.0,20.0,55.0,20.0,0.8193333333333334,576.257656
494,13500.0,20.0,55.0,30.0,0.859,885.133996
495,13500.0,20.0,55.0,40.0,0.8795,1219.50114
496,13500.0,20.0,55.0,50.0,0.8896666666666667,1493.254823
497,13500.0,40.0,5.0,10.0,0.7625,450.818577
498,13500.0,40.0,5.0,20.0,0.7915,877.239398
499,13500.0,40.0,5.0,30.0,0.8195,1281.121133
500,13500.0,40.0,5.0,40.0,0.8373333333333334,1784.076878
501,13500.0,40.0,5.0,50.0,0.8328333333333333,2205.626078
502,13500.0,40.0,15.0,10.0,0.888,701.847222
503,13500.0,40.0,15.0,20.0,0.9138333333333334,1302.48607
504,13500.0,40.0,15.0,30.0,0.9365,2093.931418
505,13500.0,40.0,15.0,40.0,0.9408333333333333,2879.122767
506,13500.0,40.0,15.0,50.0,0.9426666666666667,3371.345484
507,13500.0,40.0,25.0,10.0,0.8635,705.479356
508,13500.0,40.0,25.0,20.0,0.9225,1457.983838
509,13500.0,40.0,25.0,30.0,0.931,2189.378533
510,13500.0,40.0,25.0,40.0,0.9401666666666667,2913.204425
511,13500.0,40.0,25.0,50.0,0.946,3566.417425
512,13500.0,40.0,35.0,10.0,0.8875,693.20959
513,13500.0,40.0,35.0,20.0,0.9236666666666666,1501.422533
514,13500.0,40.0,35.0,30.0,0.936,2327.543775
